ID Number,Name,Fed,Sex,Title,WTit,OTit,FOA,Rating,Gms,K,B-day,Flag
9304029,"Talal, Al-Hammadi",UAE,M,,,,1810,AUG25,0,20,2000,i
9300201,"Taleb, Moussa",UAE,M,GM,,,2378,AUG25,0,10,1978,i
9325212,Tariq Rashed Al Habtoor,UAE,M,,,,1440,AUG25,0,20,1991,i
9315284,"Tower,Nora",UAE,F,,NA,,1541,AUG25,0,20,0,wi
9302271,"Walid, Anwar",UAE,M,,,,1934,AUG25,0,20,1996,i
9313885,Warda M khalifa AlRubaei,UAE,F,,,,1426,AUG25,0,40,2005,wi
9322701,Yahya Shuaib Al Kaff,UAE,M,,,,1801,AUG25,0,40,2007,
9300953,"Yahya, Mohamed Saleh",UAE,M,FM,,,2121,AUG25,0,20,1988,i
9315292,"Yaser,Nora",UAE,F,,,,1489,AUG25,0,20,0,wi
9305173,"Yasmin, Ali",UAE,F,,,,1624,AUG25,0,20,2002,wi
9312056,"Yousef, Jasem",UAE,M,,,,1607,AUG25,0,20,2001,i
9316639,"Yousif, Alhammadi",UAE,M,,,,1485,AUG25,0,40,2007,i
9328556,Yousuf Mohammad Shukri,UAE,M,,,,1425,AUG25,0,40,2012,
9314288,Zafarana Sbaa ALNeaimi,UAE,F,,,,1555,AUG25,0,20,2004,wi
9321764,Zainab Muhammed Khalid,UAE,F,,,,1491,AUG25,0,40,2008,w
9319921,"Zayed Abdalla, Alqaydi",UAE,M,,,,1494,AUG25,0,40,2005,i
9317821,"Zayed Ali, Almarzooqi",UAE,M,,,,1451,AUG25,0,20,2004,i
9315403,Zayed Mallah AlRemeithi,UAE,F,,,,1445,AUG25,0,20,2006,wi
9303340,"Zayed, Ali Al-hamed",UAE,M,,,,1933,AUG25,0,20,1991,i
9315810,"Zayed, Alsedrani",UAE,M,,,,1506,AUG25,0,40,2005,i
9311459,"Zayed, Marshool",UAE,M,,,,1468,AUG25,0,20,0,i
9310592,"Zayed, Sultan Al Taher",UAE,M,,NA,,1812,AUG25,0,20,2006,i
9323848,Zayid Faisal Albalushi,UAE,M,,,,1474,AUG25,0,40,2008,i
9309780,"Ziyad, Uhood",UAE,F,,,,1472,AUG25,0,20,0,wi
