ID Number,Name,Fed,Sex,Title,WTit,OTit,FOA,Rating,Gms,K,B-day,Flag
8720444,Makanga Kusanta,ZAM,M,,,,2147,AUG25,8,20,2001,
8714843,Makoba Joseph,ZAM,M,,,,1924,AUG25,0,20,1990,i
8704635,"Makwaya, Kiddy",ZAM,M,,,,2027,AUG25,7,20,1972,
8714851,Malama Kenneth,ZAM,M,,,,1922,AUG25,0,20,1989,i
8707073,Malambo Engelbert,ZAM,M,,,,1916,AUG25,0,20,1998,i
8734330,Mambwe Boas,ZAM,M,,,,1977,AUG25,7,40,1972,
8704767,"Mangani, Happy J",ZAM,M,,,,1911,AUG25,0,20,1988,i
8731551,Mapalo Banda,ZAM,M,,,,1758,AUG25,0,40,2004,
8711771,Mapulanga Golden,ZAM,M,,,,1690,AUG25,0,20,1980,
8704317,"Mary, Mashane",ZAM,F,,FA,,1539,AUG25,0,20,1994,w
8708789,Masikini Cornelius,ZAM,M,,,,2090,AUG25,8,20,1999,
8728763,Master Himaksh Choudhary,ZAM,M,,,,1445,AUG25,4,40,2015,
8712115,Matanda Jonas,ZAM,M,,,,1556,AUG25,0,40,2000,
8707510,Mate Emmanuel,ZAM,M,,,,1897,AUG25,0,20,1986,i
8709980,Mautho Ndolo,ZAM,M,,,,1953,AUG25,0,20,1974,i
8700419,"Mayani, Bridget",ZAM,F,,,,1615,AUG25,0,20,1994,wi
8700591,"Mbatha, Constance",ZAM,F,WFM,WFM,,1699,AUG25,0,20,1986,w
8715050,Mbola Gift,ZAM,M,,,,1752,AUG25,0,20,1977,i
8711046,Mbulo P. Kasuba,ZAM,M,,,,1938,AUG25,6,20,1994,
8727171,Mikosa Lubinda,ZAM,M,,,,1827,AUG25,7,20,2001,
8708215,Modwell Mukumbi,ZAM,M,,,,1938,AUG25,0,20,1992,i
8712379,Mofya Joseph,ZAM,M,,FI,,1855,AUG25,0,20,1984,i
8726868,Mofya Stephen,ZAM,M,,,,2076,AUG25,0,40,2007,
8703965,"Mpanga, Kasao",ZAM,M,,,,2003,AUG25,0,20,1984,i
8724156,Mpansaile Ben,ZAM,M,,,,1849,AUG25,0,40,1999,
8707251,Mpundu Frank,ZAM,M,,,,2000,AUG25,0,40,1980,i
8714037,Mtonga Augustine,ZAM,M,,,,2184,AUG25,8,20,2001,
8711240,Mubanga Chanda Patrick,ZAM,M,,,,1961,AUG25,0,20,1982,
8708819,Mubanga Prosper,ZAM,M,,,,1867,AUG25,0,20,2000,i
8701768,"Mubanga, Mwandu",ZAM,M,,,,2040,AUG25,0,20,1985,i
8718741,Mubita Joseph,ZAM,M,,,,1704,AUG25,0,40,1999,
8718601,Muchenje Hartley,ZAM,M,,,,1823,AUG25,0,20,1981,i
8704368,"Mukonde, Darius",ZAM,M,,,,1974,AUG25,0,20,1976,i
8702136,"Mukupa, Stephen",ZAM,M,,,,2034,AUG25,0,20,1971,i
8700842,"Mulauzi, Joshua",ZAM,M,,,,1908,AUG25,4,20,1996,
8714908,Mulenga Benjamin,ZAM,M,,NA,,1950,AUG25,7,20,1978,
8718423,Mulenga Bwalya,ZAM,M,,,,1816,AUG25,0,40,1989,
8707383,Mulenga Chileshe Rapheal,ZAM,M,CM,,,1940,AUG25,0,20,1999,i
8715068,Mulenga Micheal,ZAM,M,,,,1793,AUG25,0,20,1972,i
8705160,"Mulenga, Alfred",ZAM,M,,,,1990,AUG25,0,20,1977,i
8701776,"Mulenga, Prince Daniel",ZAM,M,FM,,,2263,AUG25,0,20,1992,
8701784,"Mulenga, Titus",ZAM,M,,,,1987,AUG25,0,20,1979,i
8706921,Mululu Linah,ZAM,F,,,,1749,AUG25,0,20,1982,wi
8722420,Mumba Abiud,ZAM,M,,,,1860,AUG25,0,20,1988,i
8716447,Mumba Samuel,ZAM,M,,,,2079,AUG25,0,20,2003,i
8728127,Mumbi Lombe,ZAM,M,,,,1803,AUG25,0,40,2004,
8710384,Mundanya Matanda,ZAM,M,,,,1831,AUG25,0,40,2000,
8700680,"Munenga, Douglas D",ZAM,M,FM,,,2316,AUG25,7,20,1993,
8716161,Mupeta Blessed,ZAM,M,,,,1879,AUG25,0,20,1998,
8706166,Mupota Robert Chilufya,ZAM,M,,,,1932,AUG25,6,20,1991,
8710619,Musabandesu Justin,ZAM,M,,,,1869,AUG25,0,20,1985,i
8704384,"Musende, Gershom",ZAM,M,,,,1971,AUG25,0,20,1976,
8713103,Musenge Ngandu,ZAM,M,,,,1795,AUG25,0,40,1999,
8730431,Mushiba Ndalamei,ZAM,M,,,,1838,AUG25,0,40,2002,
8706050,Musonda Chola,ZAM,M,FM,,,2081,AUG25,0,20,2000,
8728135,Musonda Godjones,ZAM,M,,,,1846,AUG25,0,40,2001,i
8705917,Musonda Joshua,ZAM,M,,,,1709,AUG25,0,20,2002,i
8724270,Musonda Steven,ZAM,M,,,,1785,AUG25,0,40,2002,i
8706247,"Musonda, Elias",ZAM,M,,,,1971,AUG25,0,20,1998,i
8729964,Mutale Mumba Janelle,ZAM,F,,,,1462,AUG25,1,40,2016,w
8700524,"Mutale, Michael M",ZAM,M,,,,1963,AUG25,0,20,1985,i
8702462,"Mutambo, Webster",ZAM,M,,,,1995,AUG25,8,20,1989,
8724512,Mutonga Wamulume,ZAM,M,,,,1764,AUG25,0,40,1989,i
8704120,"Mututubanya, Portiah",ZAM,F,,NA,,1749,AUG25,0,20,1994,w
8705194,"Muyenga, Bright",ZAM,M,,,,1996,AUG25,0,20,1982,i
8703299,"Mwale, Naomi",ZAM,F,,,,1774,AUG25,0,20,2005,w
8703302,"Mwale, Samuel",ZAM,M,,,,1905,AUG25,0,20,2002,
8700265,"Mwali, Chitumbo",ZAM,M,IM,,,2219,AUG25,8,20,1986,
8712751,Mwalusi Pexos,ZAM,M,,,,1890,AUG25,0,40,1999,
8728518,Mwamba Geofrey,ZAM,M,,,,1625,AUG25,0,40,1995,
8700478,"Mwango , Lorita",ZAM,F,WFM,WFM,,1924,AUG25,0,20,1994,wi
8711496,Mwangwewo Victor,ZAM,M,,,,1805,AUG25,0,20,1964,i
8713154,Mwansa Malama,ZAM,M,,,,1932,AUG25,0,20,1983,
8728666,Mwansa Natasha,ZAM,F,,,,1569,AUG25,0,40,2003,w
8701873,"Mwansa, Mambwe",ZAM,M,,,,1973,AUG25,0,20,1978,
8705208,"Mwansa, Webster",ZAM,M,,,,1989,AUG25,0,40,0,i
8734348,mwanza charles,ZAM,M,,,,1688,AUG25,7,40,1979,
8710821,Mwanza Daniel,ZAM,M,,,,1883,AUG25,0,20,1980,i
8708932,Mwanza Mabvuto,ZAM,M,,,,1754,AUG25,4,40,1984,
8708894,Mwanza William,ZAM,M,,,,1758,AUG25,0,20,1996,i
8708886,Mwape Dennis,ZAM,M,,,,2079,AUG25,0,20,1987,
8714720,Mwape Jerry,ZAM,M,,,,1723,AUG25,0,40,1964,
8713162,Mwape Mwewa,ZAM,M,,,,1996,AUG25,0,20,2001,
8705453,"Mwape, William",ZAM,M,,,,2057,AUG25,4,20,1992,
8723060,Mweetwa Victoria,ZAM,F,,,,1637,AUG25,0,40,2010,w
8708762,Mwenya Arthur,ZAM,M,,,,1861,AUG25,7,20,1984,
8711917,Mwila Kauseni,ZAM,M,,,,1952,AUG25,8,20,1986,
8728836,Namiluko Phati,ZAM,M,,,,1669,AUG25,3,40,2012,
8726213,Namwai Alinuswe V,ZAM,F,,,,1518,AUG25,2,40,2010,w
8700109,"Ndhlovu, Lahende",ZAM,M,,,,2169,AUG25,0,20,1969,i
